"date","seeder_proportion","location"
2020-04-05,0,"Taiwan*"
2020-04-06,0,"Taiwan*"
2020-04-07,0,"Taiwan*"
2020-04-08,0,"Taiwan*"
2020-04-09,0,"Taiwan*"
2020-04-10,0,"Taiwan*"
2020-04-11,0,"Taiwan*"
2020-04-12,0,"Taiwan*"
2020-04-13,0,"Taiwan*"
2020-04-14,0,"Taiwan*"
2020-04-15,0,"Taiwan*"
2020-04-16,0,"Taiwan*"
2020-04-17,0,"Taiwan*"
2020-04-18,4.19872127943435e-06,"Taiwan*"
2020-04-19,4.19872127943435e-06,"Taiwan*"
2020-04-20,4.19872127943435e-06,"Taiwan*"
2020-04-21,4.19872127943435e-06,"Taiwan*"
2020-04-22,4.19872127943435e-06,"Taiwan*"
2020-04-23,4.19872127943435e-06,"Taiwan*"
2020-04-24,1.30160359662465e-06,"Taiwan*"
2020-04-25,1.30160359662465e-06,"Taiwan*"
2020-04-26,1.30160359662465e-06,"Taiwan*"
2020-04-27,1.30160359662465e-06,"Taiwan*"
2020-04-28,1.30160359662465e-06,"Taiwan*"
2020-04-29,0,"Taiwan*"
2020-04-30,0,"Taiwan*"
2020-05-01,0,"Taiwan*"
2020-05-02,0,"Taiwan*"
2020-05-03,0,"Taiwan*"
2020-05-04,0,"Taiwan*"
2020-05-05,0,"Taiwan*"
2020-05-06,0,"Taiwan*"
2020-05-07,0,"Taiwan*"
2020-05-08,0,"Taiwan*"
2020-05-09,0,"Taiwan*"
2020-05-10,0,"Taiwan*"
2020-05-11,0,"Taiwan*"
2020-05-12,0,"Taiwan*"
2020-05-13,0,"Taiwan*"
2020-05-14,0,"Taiwan*"
2020-05-15,0,"Taiwan*"
2020-05-16,0,"Taiwan*"
2020-05-17,0,"Taiwan*"
2020-05-18,0,"Taiwan*"
2020-05-19,0,"Taiwan*"
2020-05-20,0,"Taiwan*"
2020-05-21,0,"Taiwan*"
2020-05-22,0,"Taiwan*"
2020-05-23,0,"Taiwan*"
2020-05-24,0,"Taiwan*"
2020-05-25,0,"Taiwan*"
2020-05-26,0,"Taiwan*"
2020-05-27,0,"Taiwan*"
2020-05-28,0,"Taiwan*"
2020-05-29,0,"Taiwan*"
2020-05-30,0,"Taiwan*"
2020-05-31,0,"Taiwan*"
2020-06-01,0,"Taiwan*"
2020-06-02,0,"Taiwan*"
2020-06-03,0,"Taiwan*"
2020-06-04,0,"Taiwan*"
2020-06-05,0,"Taiwan*"
2020-06-06,0,"Taiwan*"
2020-06-07,0,"Taiwan*"
2020-06-08,0,"Taiwan*"
2020-06-09,0,"Taiwan*"
2020-06-10,0,"Taiwan*"
2020-06-11,0,"Taiwan*"
2020-06-12,0,"Taiwan*"
2020-06-13,0,"Taiwan*"
2020-06-14,0,"Taiwan*"
2020-06-15,0,"Taiwan*"
2020-06-16,0,"Taiwan*"
2020-06-17,0,"Taiwan*"
2020-06-18,0,"Taiwan*"
2020-06-19,0,"Taiwan*"
2020-06-20,0,"Taiwan*"
2020-06-21,0,"Taiwan*"
2020-06-22,0,"Taiwan*"
2020-06-23,0,"Taiwan*"
2020-06-24,0,"Taiwan*"
2020-06-25,0,"Taiwan*"
2020-06-26,0,"Taiwan*"
2020-06-27,0,"Taiwan*"
2020-06-28,0,"Taiwan*"
2020-06-29,0,"Taiwan*"
2020-06-30,0,"Taiwan*"
2019-12-31,0,"Tajikistan"
2020-01-01,0,"Tajikistan"
2020-01-02,0,"Tajikistan"
2020-01-03,0,"Tajikistan"
2020-01-04,0,"Tajikistan"
2020-01-05,0,"Tajikistan"
2020-01-06,0,"Tajikistan"
2020-01-07,0,"Tajikistan"
2020-01-08,0,"Tajikistan"
2020-01-09,0,"Tajikistan"
2020-01-10,0,"Tajikistan"
2020-01-11,0,"Tajikistan"
2020-01-12,0,"Tajikistan"
2020-01-13,0,"Tajikistan"
2020-01-14,0,"Tajikistan"
2020-01-15,0,"Tajikistan"
2020-01-16,0,"Tajikistan"
2020-01-17,0,"Tajikistan"
2020-01-18,0,"Tajikistan"
2020-01-19,0,"Tajikistan"
2020-01-20,0,"Tajikistan"
2020-01-21,0,"Tajikistan"
2020-01-22,0,"Tajikistan"
2020-01-23,0,"Tajikistan"
2020-01-24,0,"Tajikistan"
2020-01-25,0,"Tajikistan"
2020-01-26,0,"Tajikistan"
2020-01-27,0,"Tajikistan"
2020-01-28,0,"Tajikistan"
2020-01-29,0,"Tajikistan"
2020-01-30,0,"Tajikistan"
2020-01-31,0,"Tajikistan"
2020-02-01,0,"Tajikistan"
2020-02-02,0,"Tajikistan"
2020-02-03,0,"Tajikistan"
2020-02-04,0,"Tajikistan"
2020-02-05,0,"Tajikistan"
2020-02-06,0,"Tajikistan"
2020-02-07,0,"Tajikistan"
2020-02-08,0,"Tajikistan"
2020-02-09,0,"Tajikistan"
2020-02-10,0,"Tajikistan"
2020-02-11,0,"Tajikistan"
2020-02-12,0,"Tajikistan"
2020-02-13,0,"Tajikistan"
2020-02-14,0,"Tajikistan"
2020-02-15,0,"Tajikistan"
2020-02-16,0,"Tajikistan"
2020-02-17,0,"Tajikistan"
2020-02-18,0,"Tajikistan"
2020-02-19,0,"Tajikistan"
2020-02-20,0,"Tajikistan"
2020-02-21,0,"Tajikistan"
2020-02-22,0,"Tajikistan"
2020-02-23,0,"Tajikistan"
2020-02-24,0,"Tajikistan"
2020-02-25,0,"Tajikistan"
2020-02-26,0,"Tajikistan"
2020-02-27,0,"Tajikistan"
2020-02-28,0,"Tajikistan"
2020-02-29,0,"Tajikistan"
2020-03-01,0,"Tajikistan"
2020-03-02,0,"Tajikistan"
2020-03-03,0,"Tajikistan"
2020-03-04,0,"Tajikistan"
2020-03-05,0,"Tajikistan"
2020-03-06,0,"Tajikistan"
2020-03-07,0,"Tajikistan"
2020-03-08,0,"Tajikistan"
2020-03-09,0,"Tajikistan"
2020-03-10,0,"Tajikistan"
2020-03-11,0,"Tajikistan"
2020-03-12,0,"Tajikistan"
2020-03-13,0,"Tajikistan"
2020-03-14,0,"Tajikistan"
2020-03-15,0,"Tajikistan"
2020-03-16,0,"Tajikistan"
2020-03-17,0,"Tajikistan"
2020-03-18,0,"Tajikistan"
2020-03-19,0,"Tajikistan"
2020-03-20,0,"Tajikistan"
2020-03-21,0,"Tajikistan"
2020-03-22,0,"Tajikistan"
2020-03-23,0,"Tajikistan"
2020-03-24,0,"Tajikistan"
2020-03-25,0,"Tajikistan"
2020-03-26,0,"Tajikistan"
2020-03-27,0,"Tajikistan"
2020-03-28,0,"Tajikistan"
2020-03-29,0,"Tajikistan"
2020-03-30,0,"Tajikistan"
2020-03-31,0,"Tajikistan"
2020-04-01,0,"Tajikistan"
2020-04-02,0,"Tajikistan"
2020-04-03,0,"Tajikistan"
2020-04-04,0,"Tajikistan"
2020-04-05,0,"Tajikistan"
2020-04-06,0,"Tajikistan"
2020-04-07,0,"Tajikistan"
2020-04-08,0,"Tajikistan"
2020-04-09,2.09695436251434e-05,"Tajikistan"
2020-04-10,2.09695436251434e-05,"Tajikistan"
2020-04-11,3.14543154377151e-05,"Tajikistan"
2020-04-12,5.24238590628585e-05,"Tajikistan"
2020-04-13,8.38781745005736e-05,"Tajikistan"
2020-04-14,0.00012581726175086,"Tajikistan"
2020-04-15,0.000111348276649511,"Tajikistan"
2020-04-16,0.000195226451150085,"Tajikistan"
2020-04-17,0.000187991958599411,"Tajikistan"
2020-04-18,0.000184007745310633,"Tajikistan"
2020-04-19,0.00016230426765861,"Tajikistan"
2020-04-20,0.000147835282557261,"Tajikistan"
2020-04-21,0.000210743913432691,"Tajikistan"
2020-04-22,0.000191556781015685,"Tajikistan"
2020-04-23,0.000216510537929606,"Tajikistan"
2020-04-24,0.000230979523030955,"Tajikistan"
2020-04-25,0.000238947949608509,"Tajikistan"
2020-04-26,0.00022447896450716,"Tajikistan"
2020-04-27,0.000155069775107935,"Tajikistan"
2020-04-28,0.000157586120342953,"Tajikistan"
2020-04-29,0.000132632363429032,"Tajikistan"
2020-04-30,0.000110928885777009,"Tajikistan"
2020-05-01,0.000110928885777009,"Tajikistan"
2020-05-02,9.14272102056253e-05,"Tajikistan"
2020-05-03,8.8910864970608e-05,"Tajikistan"
2020-05-04,5.74565495328929e-05,"Tajikistan"
2020-05-05,4.77057117472012e-05,"Tajikistan"
2020-05-06,4.12051532234068e-05,"Tajikistan"
2020-05-07,2.67361681220578e-05,"Tajikistan"
2020-05-08,2.67361681220578e-05,"Tajikistan"
2020-05-09,9.75083778569168e-06,"Tajikistan"
2020-05-10,9.75083778569168e-06,"Tajikistan"
2020-05-11,2.02356095982634e-05,"Tajikistan"
2020-05-12,1.37350510744689e-05,"Tajikistan"
2020-05-13,1.37350510744689e-05,"Tajikistan"
2020-05-14,1.04847718125717e-05,"Tajikistan"
2020-05-15,1.04847718125717e-05,"Tajikistan"
2020-05-16,1.04847718125717e-05,"Tajikistan"
2020-05-17,3.25027926189723e-06,"Tajikistan"
2020-05-18,3.25027926189723e-06,"Tajikistan"
2020-05-19,1.37350510744689e-05,"Tajikistan"
2020-05-20,1.37350510744689e-05,"Tajikistan"
2020-05-21,2.42198228870406e-05,"Tajikistan"
2020-05-22,2.09695436251434e-05,"Tajikistan"
2020-05-23,2.09695436251434e-05,"Tajikistan"
2020-05-24,2.09695436251434e-05,"Tajikistan"
2020-05-25,2.42198228870406e-05,"Tajikistan"
2020-05-26,2.42198228870406e-05,"Tajikistan"
2020-05-27,1.69853303363662e-05,"Tajikistan"
2020-05-28,2.74701021489379e-05,"Tajikistan"
2020-05-29,2.74701021489379e-05,"Tajikistan"
2020-05-30,2.42198228870406e-05,"Tajikistan"
2020-05-31,1.69853303363662e-05,"Tajikistan"
2020-06-01,1.37350510744689e-05,"Tajikistan"
2020-06-02,1.37350510744689e-05,"Tajikistan"
2020-06-03,6.50055852379446e-06,"Tajikistan"
2020-06-04,6.50055852379446e-06,"Tajikistan"
2020-06-05,3.25027926189723e-06,"Tajikistan"
2020-06-06,3.25027926189723e-06,"Tajikistan"
2020-06-07,3.25027926189723e-06,"Tajikistan"
2020-06-08,0,"Tajikistan"
2020-06-09,0,"Tajikistan"
2020-06-10,0,"Tajikistan"
2020-06-11,0,"Tajikistan"
2020-06-12,1.04847718125717e-05,"Tajikistan"
2020-06-13,1.04847718125717e-05,"Tajikistan"
2020-06-14,1.04847718125717e-05,"Tajikistan"
2020-06-15,2.09695436251434e-05,"Tajikistan"
2020-06-16,2.09695436251434e-05,"Tajikistan"
2020-06-17,3.14543154377151e-05,"Tajikistan"
2020-06-18,2.42198228870406e-05,"Tajikistan"
2020-06-19,2.42198228870406e-05,"Tajikistan"
2020-06-20,2.42198228870406e-05,"Tajikistan"
2020-06-21,2.74701021489379e-05,"Tajikistan"
2020-06-22,2.74701021489379e-05,"Tajikistan"
2020-06-23,1.69853303363662e-05,"Tajikistan"
2020-06-24,1.69853303363662e-05,"Tajikistan"
2020-06-25,2.74701021489379e-05,"Tajikistan"
2020-06-26,2.42198228870406e-05,"Tajikistan"
2020-06-27,1.69853303363662e-05,"Tajikistan"
2020-06-28,1.37350510744689e-05,"Tajikistan"
2020-06-29,2.42198228870406e-05,"Tajikistan"
2020-06-30,2.42198228870406e-05,"Tajikistan"
2019-12-31,0,"Tanzania"
2020-01-01,0,"Tanzania"
2020-01-02,0,"Tanzania"
2020-01-03,0,"Tanzania"
2020-01-04,0,"Tanzania"
2020-01-05,0,"Tanzania"
2020-01-06,0,"Tanzania"
2020-01-07,0,"Tanzania"
2020-01-08,0,"Tanzania"
2020-01-09,0,"Tanzania"
2020-01-10,0,"Tanzania"
2020-01-11,0,"Tanzania"
2020-01-12,0,"Tanzania"
2020-01-13,0,"Tanzania"
2020-01-14,0,"Tanzania"
2020-01-15,0,"Tanzania"
2020-01-16,0,"Tanzania"
2020-01-17,0,"Tanzania"
2020-01-18,0,"Tanzania"
2020-01-19,0,"Tanzania"
2020-01-20,0,"Tanzania"
2020-01-21,0,"Tanzania"
2020-01-22,0,"Tanzania"
2020-01-23,0,"Tanzania"
2020-01-24,0,"Tanzania"
2020-01-25,0,"Tanzania"
2020-01-26,0,"Tanzania"
2020-01-27,0,"Tanzania"
2020-01-28,0,"Tanzania"
2020-01-29,0,"Tanzania"
2020-01-30,0,"Tanzania"
2020-01-31,0,"Tanzania"
2020-02-01,0,"Tanzania"
2020-02-02,0,"Tanzania"
2020-02-03,0,"Tanzania"
2020-02-04,0,"Tanzania"
2020-02-05,0,"Tanzania"
2020-02-06,0,"Tanzania"
2020-02-07,0,"Tanzania"
2020-02-08,0,"Tanzania"
2020-02-09,0,"Tanzania"
2020-02-10,0,"Tanzania"
2020-02-11,0,"Tanzania"
2020-02-12,0,"Tanzania"
2020-02-13,0,"Tanzania"
2020-02-14,0,"Tanzania"
2020-02-15,0,"Tanzania"
2020-02-16,0,"Tanzania"
2020-02-17,0,"Tanzania"
2020-02-18,0,"Tanzania"
2020-02-19,0,"Tanzania"
2020-02-20,0,"Tanzania"
2020-02-21,0,"Tanzania"
2020-02-22,0,"Tanzania"
2020-02-23,0,"Tanzania"
2020-02-24,0,"Tanzania"
2020-02-25,0,"Tanzania"
2020-02-26,0,"Tanzania"
2020-02-27,0,"Tanzania"
2020-02-28,0,"Tanzania"
2020-02-29,0,"Tanzania"
2020-03-01,0,"Tanzania"
2020-03-02,0,"Tanzania"
2020-03-03,0,"Tanzania"
2020-03-04,0,"Tanzania"
2020-03-05,0,"Tanzania"
2020-03-06,0,"Tanzania"
2020-03-07,0,"Tanzania"
2020-03-08,1.67408248937673e-06,"Tanzania"
2020-03-09,1.67408248937673e-06,"Tanzania"
2020-03-10,1.67408248937673e-06,"Tanzania"
2020-03-11,1.67408248937673e-06,"Tanzania"
2020-03-12,1.67408248937673e-06,"Tanzania"
2020-03-13,1.67408248937673e-06,"Tanzania"
2020-03-14,5.18965571706787e-07,"Tanzania"
2020-03-15,5.18965571706787e-07,"Tanzania"
2020-03-16,5.18965571706787e-07,"Tanzania"
2020-03-17,5.18965571706787e-07,"Tanzania"
2020-03-18,3.86713055046025e-06,"Tanzania"
2020-03-19,3.34816497875347e-06,"Tanzania"
2020-03-20,3.34816497875347e-06,"Tanzania"
2020-03-21,3.34816497875347e-06,"Tanzania"
2020-03-22,3.34816497875347e-06,"Tanzania"
2020-03-23,5.0222474681302e-06,"Tanzania"
2020-03-24,2.71201363279031e-06,"Tanzania"
2020-03-25,4.38609612216704e-06,"Tanzania"
2020-03-26,4.38609612216704e-06,"Tanzania"
2020-03-27,7.73426110092051e-06,"Tanzania"
2020-03-28,1.27565085690507e-05,"Tanzania"
2020-03-29,1.05634605079672e-05,"Tanzania"
2020-03-30,1.05634605079672e-05,"Tanzania"
2020-03-31,9.40834359029724e-06,"Tanzania"
2020-04-01,9.40834359029724e-06,"Tanzania"
2020-04-02,7.09810975495735e-06,"Tanzania"
2020-04-03,3.11379343024072e-06,"Tanzania"
2020-04-04,3.11379343024072e-06,"Tanzania"
2020-04-05,2.59482785853394e-06,"Tanzania"
2020-04-06,1.26393227947943e-05,"Tanzania"
2020-04-07,1.16013916513808e-05,"Tanzania"
2020-04-08,1.00444949362604e-05,"Tanzania"
2020-04-09,1.00444949362604e-05,"Tanzania"
2020-04-10,1.00444949362604e-05,"Tanzania"
2020-04-11,1.00444949362604e-05,"Tanzania"
2020-04-12,3.11379343024072e-06,"Tanzania"
2020-04-13,3.11379343024072e-06,"Tanzania"
2020-04-14,3.11379343024072e-06,"Tanzania"
2020-04-15,1.14842058771244e-05,"Tanzania"
2020-04-16,1.14842058771244e-05,"Tanzania"
2020-04-17,8.37041244688366e-06,"Tanzania"
2020-04-18,8.37041244688366e-06,"Tanzania"
2020-04-19,8.37041244688366e-06,"Tanzania"
2020-04-20,8.37041244688366e-06,"Tanzania"
2020-04-21,2.59482785853394e-06,"Tanzania"
2020-04-22,2.59482785853394e-06,"Tanzania"
2020-04-23,2.59482785853394e-06,"Tanzania"
2020-04-24,2.59482785853394e-06,"Tanzania"
2020-04-25,2.59482785853394e-06,"Tanzania"
2020-04-26,0,"Tanzania"
2020-04-27,0,"Tanzania"
2020-04-28,0,"Tanzania"
2020-04-29,0,"Tanzania"
2020-04-30,0,"Tanzania"
2020-05-01,0,"Tanzania"
2020-05-02,0,"Tanzania"
2020-05-03,0,"Tanzania"
2020-05-04,0,"Tanzania"
2020-05-05,0,"Tanzania"
2020-05-06,0,"Tanzania"
2020-05-07,0,"Tanzania"
2020-05-08,0,"Tanzania"
2020-05-09,0,"Tanzania"
2020-05-10,0,"Tanzania"
2020-05-11,0,"Tanzania"
2020-05-12,0,"Tanzania"
2020-05-13,0,"Tanzania"
2020-05-14,0,"Tanzania"
2020-05-15,0,"Tanzania"
2020-05-16,0,"Tanzania"
2020-05-17,0,"Tanzania"
2020-05-18,0,"Tanzania"
2020-05-19,0,"Tanzania"
2020-05-20,0,"Tanzania"
2020-05-21,0,"Tanzania"
2020-05-22,0,"Tanzania"
2020-05-23,0,"Tanzania"
2020-05-24,0,"Tanzania"
2020-05-25,0,"Tanzania"
2020-05-26,0,"Tanzania"
2020-05-27,0,"Tanzania"
2020-05-28,0,"Tanzania"
2020-05-29,0,"Tanzania"
2020-05-30,0,"Tanzania"
2020-05-31,0,"Tanzania"
2020-06-01,0,"Tanzania"
2020-06-02,0,"Tanzania"
2020-06-03,0,"Tanzania"
2020-06-04,0,"Tanzania"
2020-06-05,0,"Tanzania"
2020-06-06,0,"Tanzania"
2020-06-07,0,"Tanzania"
2020-06-08,0,"Tanzania"
2020-06-09,0,"Tanzania"
2020-06-10,0,"Tanzania"
2020-06-11,0,"Tanzania"
2020-06-12,0,"Tanzania"
2020-06-13,0,"Tanzania"
2020-06-14,0,"Tanzania"
2020-06-15,0,"Tanzania"
2020-06-16,0,"Tanzania"
2020-06-17,0,"Tanzania"
2020-06-18,0,"Tanzania"
2020-06-19,0,"Tanzania"
2020-06-20,0,"Tanzania"
2020-06-21,0,"Tanzania"
2020-06-22,0,"Tanzania"
2020-06-23,0,"Tanzania"
2020-06-24,0,"Tanzania"
2020-06-25,0,"Tanzania"
2020-06-26,0,"Tanzania"
2020-06-27,0,"Tanzania"
2020-06-28,0,"Tanzania"
2020-06-29,0,"Tanzania"
2020-06-30,0,"Tanzania"
2019-12-31,0,"Thailand"
2020-01-01,0,"Thailand"
2020-01-02,0,"Thailand"
2020-01-03,0,"Thailand"
2020-01-04,0,"Thailand"
2020-01-05,0,"Thailand"
2020-01-06,0,"Thailand"
2020-01-07,0,"Thailand"
2020-01-08,0,"Thailand"
2020-01-09,0,"Thailand"
2020-01-10,0,"Thailand"
2020-01-11,0,"Thailand"
2020-01-12,0,"Thailand"
2020-01-13,0,"Thailand"
2020-01-14,0,"Thailand"
2020-01-15,0,"Thailand"
2020-01-16,0,"Thailand"
2020-01-17,0,"Thailand"
2020-01-18,0,"Thailand"
2020-01-19,0,"Thailand"
2020-01-20,0,"Thailand"
2020-01-21,0,"Thailand"
2020-01-22,0,"Thailand"
2020-01-23,0,"Thailand"
2020-01-24,0,"Thailand"
2020-01-25,0,"Thailand"
2020-01-26,0,"Thailand"
2020-01-27,0,"Thailand"
2020-01-28,0,"Thailand"
2020-01-29,0,"Thailand"
2020-01-30,0,"Thailand"
2020-01-31,0,"Thailand"
2020-02-01,0,"Thailand"
2020-02-02,0,"Thailand"
2020-02-03,0,"Thailand"
2020-02-04,0,"Thailand"
2020-02-05,0,"Thailand"
2020-02-06,0,"Thailand"
2020-02-07,1.43266520800336e-06,"Thailand"
2020-02-08,1.43266520800336e-06,"Thailand"
2020-02-09,1.43266520800336e-06,"Thailand"
2020-02-10,1.43266520800336e-06,"Thailand"
2020-02-11,1.43266520800336e-06,"Thailand"
2020-02-12,1.43266520800336e-06,"Thailand"
2020-02-13,4.44126214481042e-07,"Thailand"
2020-02-14,4.44126214481042e-07,"Thailand"
2020-02-15,4.44126214481042e-07,"Thailand"
2020-02-16,4.44126214481042e-07,"Thailand"
2020-02-17,4.44126214481042e-07,"Thailand"
2020-02-18,0,"Thailand"
2020-02-19,0,"Thailand"
2020-02-20,0,"Thailand"
2020-02-21,0,"Thailand"
2020-02-22,0,"Thailand"
2020-02-23,0,"Thailand"
2020-02-24,0,"Thailand"
2020-02-25,0,"Thailand"
2020-02-26,0,"Thailand"
2020-02-27,0,"Thailand"
2020-02-28,0,"Thailand"
2020-02-29,0,"Thailand"
2020-03-01,4.29799562401008e-06,"Thailand"
2020-03-02,4.29799562401008e-06,"Thailand"
2020-03-03,4.29799562401008e-06,"Thailand"
2020-03-04,5.73066083201344e-06,"Thailand"
2020-03-05,7.1633260400168e-06,"Thailand"
2020-03-06,8.59599124802016e-06,"Thailand"
2020-03-07,8.49570468345993e-06,"Thailand"
2020-03-08,9.92836989146329e-06,"Thailand"
2020-03-09,1.279370030747e-05,"Thailand"
2020-03-10,1.61031569379578e-05,"Thailand"
2020-03-11,2.08452787764489e-05,"Thailand"
2020-03-12,1.99570263474868e-05,"Thailand"
2020-03-13,2.22779439844523e-05,"Thailand"
2020-03-14,2.558740061494e-05,"Thailand"
2020-03-15,2.45988616214177e-05,"Thailand"
2020-03-16,2.54871140503798e-05,"Thailand"
2020-03-17,2.39541622778162e-05,"Thailand"
2020-03-18,2.35100360633351e-05,"Thailand"
2020-03-19,2.29656232842939e-05,"Thailand"
2020-03-20,2.34097494987749e-05,"Thailand"
2020-03-21,2.39541622778162e-05,"Thailand"
2020-03-22,2.06447056473284e-05,"Thailand"
2020-03-23,2.10888318618095e-05,"Thailand"
2020-03-24,2.30659098488541e-05,"Thailand"
2020-03-25,2.11891184263697e-05,"Thailand"
2020-03-26,1.77793752313217e-05,"Thailand"
2020-03-27,1.44699186008339e-05,"Thailand"
2020-03-28,1.25931271783495e-05,"Thailand"
2020-03-29,1.16045881848272e-05,"Thailand"
2020-03-30,9.18338398330154e-06,"Thailand"
2020-03-31,8.29513155433946e-06,"Thailand"
2020-04-01,8.83954433338074e-06,"Thailand"
2020-04-02,8.39541811889969e-06,"Thailand"
2020-04-03,7.50716568993761e-06,"Thailand"
2020-04-04,6.61891326097553e-06,"Thailand"
2020-04-05,8.05157846897889e-06,"Thailand"
2020-04-06,7.06303947545657e-06,"Thailand"
2020-04-07,6.07450048193425e-06,"Thailand"
2020-04-08,6.07450048193425e-06,"Thailand"
2020-04-09,5.63037426745321e-06,"Thailand"
2020-04-10,4.19770905944985e-06,"Thailand"
2020-04-11,1.77650485792417e-06,"Thailand"
2020-04-12,1.33237864344313e-06,"Thailand"
2020-04-13,2.76504385144649e-06,"Thailand"
2020-04-14,2.76504385144649e-06,"Thailand"
2020-04-15,2.32091763696544e-06,"Thailand"
2020-04-16,2.86533041600672e-06,"Thailand"
2020-04-17,2.86533041600672e-06,"Thailand"
2020-04-18,2.86533041600672e-06,"Thailand"
2020-04-19,1.8767914224844e-06,"Thailand"
2020-04-20,1.8767914224844e-06,"Thailand"
2020-04-21,1.8767914224844e-06,"Thailand"
2020-04-22,8.88252428962084e-07,"Thailand"
2020-04-23,8.88252428962084e-07,"Thailand"
2020-04-24,4.44126214481042e-07,"Thailand"
2020-04-25,4.44126214481042e-07,"Thailand"
2020-04-26,4.44126214481042e-07,"Thailand"
2020-04-27,0,"Thailand"
2020-04-28,0,"Thailand"
2020-04-29,0,"Thailand"
2020-04-30,0,"Thailand"
2020-05-01,0,"Thailand"
2020-05-02,1.43266520800336e-06,"Thailand"
2020-05-03,1.43266520800336e-06,"Thailand"
2020-05-04,1.43266520800336e-06,"Thailand"
2020-05-05,1.43266520800336e-06,"Thailand"
2020-05-06,1.43266520800336e-06,"Thailand"
2020-05-07,1.43266520800336e-06,"Thailand"
2020-05-08,4.44126214481042e-07,"Thailand"
2020-05-09,4.44126214481042e-07,"Thailand"
2020-05-10,1.8767914224844e-06,"Thailand"
2020-05-11,1.8767914224844e-06,"Thailand"
2020-05-12,1.8767914224844e-06,"Thailand"
2020-05-13,1.43266520800336e-06,"Thailand"
2020-05-14,1.43266520800336e-06,"Thailand"
2020-05-15,1.43266520800336e-06,"Thailand"
2020-05-16,4.44126214481042e-07,"Thailand"
2020-05-17,4.44126214481042e-07,"Thailand"
2020-05-18,4.44126214481042e-07,"Thailand"
2020-05-19,4.44126214481042e-07,"Thailand"
2020-05-20,4.44126214481042e-07,"Thailand"
2020-05-21,0,"Thailand"
2020-05-22,0,"Thailand"
2020-05-23,0,"Thailand"
2020-05-24,0,"Thailand"
2020-05-25,0,"Thailand"
2020-05-26,0,"Thailand"
2020-05-27,0,"Thailand"
2020-05-28,0,"Thailand"
2020-05-29,0,"Thailand"
2020-05-30,0,"Thailand"
2020-05-31,0,"Thailand"
2020-06-01,0,"Thailand"
2020-06-02,0,"Thailand"
2020-06-03,0,"Thailand"
2020-06-04,0,"Thailand"
2020-06-05,0,"Thailand"
2020-06-06,0,"Thailand"
2020-06-07,0,"Thailand"
2020-06-08,0,"Thailand"
2020-06-09,0,"Thailand"
2020-06-10,0,"Thailand"
2020-06-11,0,"Thailand"
2020-06-12,0,"Thailand"
2020-06-13,0,"Thailand"
2020-06-14,0,"Thailand"
2020-06-15,0,"Thailand"
2020-06-16,0,"Thailand"
2020-06-17,0,"Thailand"
2020-06-18,0,"Thailand"
2020-06-19,0,"Thailand"
2020-06-20,0,"Thailand"
2020-06-21,0,"Thailand"
2020-06-22,0,"Thailand"
2020-06-23,0,"Thailand"
2020-06-24,0,"Thailand"
2020-06-25,0,"Thailand"
2020-06-26,0,"Thailand"
2020-06-27,0,"Thailand"
2020-06-28,0,"Thailand"
2020-06-29,0,"Thailand"
2020-06-30,0,"Thailand"
2019-12-31,0,"Timor-Leste"
2020-01-01,0,"Timor-Leste"
2020-01-02,0,"Timor-Leste"
2020-01-03,0,"Timor-Leste"
2020-01-04,0,"Timor-Leste"
2020-01-05,0,"Timor-Leste"
2020-01-06,0,"Timor-Leste"
2020-01-07,0,"Timor-Leste"
2020-01-08,0,"Timor-Leste"
2020-01-09,0,"Timor-Leste"
2020-01-10,0,"Timor-Leste"
2020-01-11,0,"Timor-Leste"
2020-01-12,0,"Timor-Leste"
2020-01-13,0,"Timor-Leste"
2020-01-14,0,"Timor-Leste"
2020-01-15,0,"Timor-Leste"
2020-01-16,0,"Timor-Leste"
2020-01-17,0,"Timor-Leste"
2020-01-18,0,"Timor-Leste"
2020-01-19,0,"Timor-Leste"
2020-01-20,0,"Timor-Leste"
2020-01-21,0,"Timor-Leste"
2020-01-22,0,"Timor-Leste"
2020-01-23,0,"Timor-Leste"
2020-01-24,0,"Timor-Leste"
2020-01-25,0,"Timor-Leste"
2020-01-26,0,"Timor-Leste"
2020-01-27,0,"Timor-Leste"
2020-01-28,0,"Timor-Leste"
2020-01-29,0,"Timor-Leste"
2020-01-30,0,"Timor-Leste"
2020-01-31,0,"Timor-Leste"
2020-02-01,0,"Timor-Leste"
2020-02-02,0,"Timor-Leste"
2020-02-03,0,"Timor-Leste"
2020-02-04,0,"Timor-Leste"
2020-02-05,0,"Timor-Leste"
2020-02-06,0,"Timor-Leste"
2020-02-07,0,"Timor-Leste"
2020-02-08,0,"Timor-Leste"
2020-02-09,0,"Timor-Leste"
2020-02-10,0,"Timor-Leste"
2020-02-11,0,"Timor-Leste"
2020-02-12,0,"Timor-Leste"
2020-02-13,0,"Timor-Leste"
2020-02-14,0,"Timor-Leste"
2020-02-15,0,"Timor-Leste"
2020-02-16,0,"Timor-Leste"
2020-02-17,0,"Timor-Leste"
2020-02-18,0,"Timor-Leste"
2020-02-19,0,"Timor-Leste"
2020-02-20,0,"Timor-Leste"
2020-02-21,0,"Timor-Leste"
2020-02-22,0,"Timor-Leste"
2020-02-23,0,"Timor-Leste"
2020-02-24,0,"Timor-Leste"
2020-02-25,0,"Timor-Leste"
