"date","seeder_proportion","location"
2020-04-17,0.00042324995279498,"Croatia"
2020-04-18,0.00037226688649252,"Croatia"
2020-04-19,0.000274524203167093,"Croatia"
2020-04-20,0.000325507269469553,"Croatia"
2020-04-21,0.000306803422660367,"Croatia"
2020-04-22,0.000306803422660367,"Croatia"
2020-04-23,0.000216300938099787,"Croatia"
2020-04-24,0.000176781519841667,"Croatia"
2020-04-25,0.000167429596437073,"Croatia"
2020-04-26,0.0001351503769438,"Croatia"
2020-04-27,0.000125798453539206,"Croatia"
2020-04-28,0.00010709460673002,"Croatia"
2020-04-29,0.00015807767303248,"Croatia"
2020-04-30,0.00015807767303248,"Croatia"
2020-05-01,0.0001300219028187,"Croatia"
2020-05-02,0.000139373826223293,"Croatia"
2020-05-03,0.000160189397672227,"Croatia"
2020-05-04,0.000139373826223293,"Croatia"
2020-05-05,0.000127910178178953,"Croatia"
2020-05-06,0.00015807767303248,"Croatia"
2020-05-07,0.000148725749627887,"Croatia"
2020-05-08,0.000127910178178953,"Croatia"
2020-05-09,9.77426833254266e-05,"Croatia"
2020-05-10,7.903883651624e-05,"Croatia"
2020-05-11,5.82232650673066e-05,"Croatia"
2020-05-12,3.74076936183731e-05,"Croatia"
2020-05-13,2.80557702137799e-05,"Croatia"
2020-05-14,4.88713416627133e-05,"Croatia"
2020-05-15,4.88713416627133e-05,"Croatia"
2020-05-16,3.951941825812e-05,"Croatia"
2020-05-17,9.05024845605802e-05,"Croatia"
2020-05-18,9.05024845605802e-05,"Croatia"
2020-05-19,9.05024845605802e-05,"Croatia"
2020-05-20,9.98544079651735e-05,"Croatia"
2020-05-21,9.98544079651735e-05,"Croatia"
2020-05-22,9.98544079651735e-05,"Croatia"
2020-05-23,5.82232650673066e-05,"Croatia"
2020-05-24,5.82232650673066e-05,"Croatia"
2020-05-25,4.88713416627133e-05,"Croatia"
2020-05-26,2.80557702137799e-05,"Croatia"
2020-05-27,2.80557702137799e-05,"Croatia"
2020-05-28,9.35192340459329e-06,"Croatia"
2020-05-29,9.35192340459329e-06,"Croatia"
2020-05-30,9.35192340459329e-06,"Croatia"
2020-05-31,0,"Croatia"
2020-06-01,0,"Croatia"
2020-06-02,0,"Croatia"
2020-06-03,0,"Croatia"
2020-06-04,0,"Croatia"
2020-06-05,0,"Croatia"
2020-06-06,0,"Croatia"
2020-06-07,0,"Croatia"
2020-06-08,3.01674948535267e-05,"Croatia"
2020-06-09,9.05024845605802e-05,"Croatia"
2020-06-10,0.000150837474267634,"Croatia"
2020-06-11,0.00018100496912116,"Croatia"
2020-06-12,0.00018100496912116,"Croatia"
2020-06-13,0.00018100496912116,"Croatia"
2020-06-14,0.000160189397672227,"Croatia"
2020-06-15,0.000148725749627887,"Croatia"
2020-06-16,0.000137262101583547,"Croatia"
2020-06-17,0.000176781519841667,"Croatia"
2020-06-18,0.000206949014695193,"Croatia"
2020-06-19,0.000227764586144127,"Croatia"
2020-06-20,0.00020906073933494,"Croatia"
2020-06-21,0.000199708815930347,"Croatia"
2020-06-22,0.00016954132107682,"Croatia"
2020-06-23,0.000127910178178953,"Croatia"
2020-06-24,0.00010709460673002,"Croatia"
2020-06-25,8.62790352810864e-05,"Croatia"
2020-06-26,7.69271118764932e-05,"Croatia"
2020-06-27,0.00010709460673002,"Croatia"
2020-06-28,0.00011855825477436,"Croatia"
2020-06-29,0.00016954132107682,"Croatia"
2020-06-30,0.000250691882232807,"Croatia"
2019-12-31,0,"Cuba"
2020-01-01,0,"Cuba"
2020-01-02,0,"Cuba"
2020-01-03,0,"Cuba"
2020-01-04,0,"Cuba"
2020-01-05,0,"Cuba"
2020-01-06,0,"Cuba"
2020-01-07,0,"Cuba"
2020-01-08,0,"Cuba"
2020-01-09,0,"Cuba"
2020-01-10,0,"Cuba"
2020-01-11,0,"Cuba"
2020-01-12,0,"Cuba"
2020-01-13,0,"Cuba"
2020-01-14,0,"Cuba"
2020-01-15,0,"Cuba"
2020-01-16,0,"Cuba"
2020-01-17,0,"Cuba"
2020-01-18,0,"Cuba"
2020-01-19,0,"Cuba"
2020-01-20,0,"Cuba"
2020-01-21,0,"Cuba"
2020-01-22,0,"Cuba"
2020-01-23,0,"Cuba"
2020-01-24,0,"Cuba"
2020-01-25,0,"Cuba"
2020-01-26,0,"Cuba"
2020-01-27,0,"Cuba"
2020-01-28,0,"Cuba"
2020-01-29,0,"Cuba"
2020-01-30,0,"Cuba"
2020-01-31,0,"Cuba"
2020-02-01,0,"Cuba"
2020-02-02,0,"Cuba"
2020-02-03,0,"Cuba"
2020-02-04,0,"Cuba"
2020-02-05,0,"Cuba"
2020-02-06,0,"Cuba"
2020-02-07,0,"Cuba"
2020-02-08,0,"Cuba"
2020-02-09,0,"Cuba"
2020-02-10,0,"Cuba"
2020-02-11,0,"Cuba"
2020-02-12,0,"Cuba"
2020-02-13,0,"Cuba"
2020-02-14,0,"Cuba"
2020-02-15,0,"Cuba"
2020-02-16,0,"Cuba"
2020-02-17,0,"Cuba"
2020-02-18,0,"Cuba"
2020-02-19,0,"Cuba"
2020-02-20,0,"Cuba"
2020-02-21,0,"Cuba"
2020-02-22,0,"Cuba"
2020-02-23,0,"Cuba"
2020-02-24,1.09340381330441e-05,"Cuba"
2020-02-25,1.09340381330441e-05,"Cuba"
2020-02-26,1.09340381330441e-05,"Cuba"
2020-02-27,1.09340381330441e-05,"Cuba"
2020-02-28,1.09340381330441e-05,"Cuba"
2020-02-29,1.09340381330441e-05,"Cuba"
2020-03-01,3.38955182124369e-06,"Cuba"
2020-03-02,3.38955182124369e-06,"Cuba"
2020-03-03,1.43235899542878e-05,"Cuba"
2020-03-04,1.43235899542878e-05,"Cuba"
2020-03-05,2.5257628087332e-05,"Cuba"
2020-03-06,2.18680762660883e-05,"Cuba"
2020-03-07,3.28021143991324e-05,"Cuba"
2020-03-08,5.46701906652207e-05,"Cuba"
2020-03-09,4.71257043534203e-05,"Cuba"
2020-03-10,4.71257043534203e-05,"Cuba"
2020-03-11,3.95812180416198e-05,"Cuba"
2020-03-12,3.95812180416198e-05,"Cuba"
2020-03-13,5.39048079959076e-05,"Cuba"
2020-03-14,4.63603216841072e-05,"Cuba"
2020-03-15,6.82283979501955e-05,"Cuba"
2020-03-16,7.57728842619959e-05,"Cuba"
2020-03-17,0.000108574998661128,"Cuba"
2020-03-18,0.000105185446839885,"Cuba"
2020-03-19,9.42514087068405e-05,"Cuba"
2020-03-20,0.000108574998661128,"Cuba"
2020-03-21,0.00012628814043666,"Cuba"
2020-03-22,0.000118743654124859,"Cuba"
2020-03-23,0.000128912309588591,"Cuba"
2020-03-24,0.000154935320345236,"Cuba"
2020-03-25,0.000187737434744368,"Cuba"
2020-03-26,0.000176803396611324,"Cuba"
2020-03-27,0.000172648462120767,"Cuba"
2020-03-28,0.000184347882923124,"Cuba"
2020-03-29,0.000183582500253811,"Cuba"
2020-03-30,0.000179427565763254,"Cuba"
2020-03-31,0.000175272631272698,"Cuba"
2020-04-01,0.000223163718295431,"Cuba"
2020-04-02,0.000229942821937918,"Cuba"
2020-04-03,0.000237487308249719,"Cuba"
2020-04-04,0.000234097756428475,"Cuba"
2020-04-05,0.000227318652785988,"Cuba"
2020-04-06,0.000201295642029343,"Cuba"
2020-04-07,0.000182051734915185,"Cuba"
2020-04-08,0.000192985773048229,"Cuba"
2020-04-09,0.000185441286736429,"Cuba"
2020-04-10,0.000174507248603385,"Cuba"
2020-04-11,0.000171117696782141,"Cuba"
2020-04-12,0.000150780385854679,"Cuba"
2020-04-13,0.00012136782327679,"Cuba"
2020-04-14,0.000132301861409834,"Cuba"
2020-04-15,0.00012136782327679,"Cuba"
2020-04-16,0.000107044233322502,"Cuba"
2020-04-17,0.000124757375098034,"Cuba"
2020-04-18,0.000114588719634303,"Cuba"
2020-04-19,0.000115354102303616,"Cuba"
2020-04-20,8.93310915469707e-05,"Cuba"
2020-04-21,7.83970534139265e-05,"Cuba"
2020-04-22,7.16179497714392e-05,"Cuba"
2020-04-23,4.89844908360378e-05,"Cuba"
2020-04-24,4.89844908360378e-05,"Cuba"
2020-04-25,2.78817972392626e-05,"Cuba"
2020-04-26,1.69477591062184e-05,"Cuba"
2020-04-27,1.69477591062184e-05,"Cuba"
2020-04-28,1.77131417755315e-05,"Cuba"
2020-04-29,2.86471799085757e-05,"Cuba"
2020-04-30,2.5257628087332e-05,"Cuba"
2020-05-01,3.28021143991324e-05,"Cuba"
2020-05-02,3.28021143991324e-05,"Cuba"
2020-05-03,3.28021143991324e-05,"Cuba"
2020-05-04,2.5257628087332e-05,"Cuba"
2020-05-05,1.77131417755315e-05,"Cuba"
2020-05-06,1.77131417755315e-05,"Cuba"
2020-05-07,2.11026935967752e-05,"Cuba"
2020-05-08,2.11026935967752e-05,"Cuba"
2020-05-09,1.77131417755315e-05,"Cuba"
2020-05-10,1.43235899542878e-05,"Cuba"
2020-05-11,1.43235899542878e-05,"Cuba"
2020-05-12,1.09340381330441e-05,"Cuba"
2020-05-13,3.38955182124369e-06,"Cuba"
2020-05-14,3.38955182124369e-06,"Cuba"
2020-05-15,3.38955182124369e-06,"Cuba"
2020-05-16,3.38955182124369e-06,"Cuba"
2020-05-17,3.38955182124369e-06,"Cuba"
2020-05-18,0,"Cuba"
2020-05-19,1.09340381330441e-05,"Cuba"
2020-05-20,1.09340381330441e-05,"Cuba"
2020-05-21,1.09340381330441e-05,"Cuba"
2020-05-22,1.09340381330441e-05,"Cuba"
2020-05-23,1.09340381330441e-05,"Cuba"
2020-05-24,1.09340381330441e-05,"Cuba"
2020-05-25,3.38955182124369e-06,"Cuba"
2020-05-26,1.43235899542878e-05,"Cuba"
2020-05-27,1.43235899542878e-05,"Cuba"
2020-05-28,1.43235899542878e-05,"Cuba"
2020-05-29,1.43235899542878e-05,"Cuba"
2020-05-30,1.09340381330441e-05,"Cuba"
2020-05-31,1.09340381330441e-05,"Cuba"
2020-06-01,3.38955182124369e-06,"Cuba"
2020-06-02,3.38955182124369e-06,"Cuba"
2020-06-03,3.38955182124369e-06,"Cuba"
2020-06-04,1.43235899542878e-05,"Cuba"
2020-06-05,1.43235899542878e-05,"Cuba"
2020-06-06,1.09340381330441e-05,"Cuba"
2020-06-07,1.09340381330441e-05,"Cuba"
2020-06-08,1.09340381330441e-05,"Cuba"
2020-06-09,1.09340381330441e-05,"Cuba"
2020-06-10,3.38955182124369e-06,"Cuba"
2020-06-11,3.38955182124369e-06,"Cuba"
2020-06-12,3.38955182124369e-06,"Cuba"
2020-06-13,3.38955182124369e-06,"Cuba"
2020-06-14,3.38955182124369e-06,"Cuba"
2020-06-15,0,"Cuba"
2020-06-16,0,"Cuba"
2020-06-17,0,"Cuba"
2020-06-18,1.09340381330441e-05,"Cuba"
2020-06-19,1.09340381330441e-05,"Cuba"
2020-06-20,1.09340381330441e-05,"Cuba"
2020-06-21,1.09340381330441e-05,"Cuba"
2020-06-22,1.09340381330441e-05,"Cuba"
2020-06-23,1.09340381330441e-05,"Cuba"
2020-06-24,3.38955182124369e-06,"Cuba"
2020-06-25,3.38955182124369e-06,"Cuba"
2020-06-26,3.38955182124369e-06,"Cuba"
2020-06-27,3.38955182124369e-06,"Cuba"
2020-06-28,3.38955182124369e-06,"Cuba"
2020-06-29,0,"Cuba"
2020-06-30,0,"Cuba"
2019-12-31,0,"Cyprus"
2020-01-01,0,"Cyprus"
2020-01-02,0,"Cyprus"
2020-01-03,0,"Cyprus"
2020-01-04,0,"Cyprus"
2020-01-05,0,"Cyprus"
2020-01-06,0,"Cyprus"
2020-01-07,0,"Cyprus"
2020-01-08,0,"Cyprus"
2020-01-09,0,"Cyprus"
2020-01-10,0,"Cyprus"
2020-01-11,0,"Cyprus"
2020-01-12,0,"Cyprus"
2020-01-13,0,"Cyprus"
2020-01-14,0,"Cyprus"
2020-01-15,0,"Cyprus"
2020-01-16,0,"Cyprus"
2020-01-17,0,"Cyprus"
2020-01-18,0,"Cyprus"
2020-01-19,0,"Cyprus"
2020-01-20,0,"Cyprus"
2020-01-21,0,"Cyprus"
2020-01-22,0,"Cyprus"
2020-01-23,0,"Cyprus"
2020-01-24,0,"Cyprus"
2020-01-25,0,"Cyprus"
2020-01-26,0,"Cyprus"
2020-01-27,0,"Cyprus"
2020-01-28,0,"Cyprus"
2020-01-29,0,"Cyprus"
2020-01-30,0,"Cyprus"
2020-01-31,0,"Cyprus"
2020-02-01,0,"Cyprus"
2020-02-02,0,"Cyprus"
2020-02-03,0,"Cyprus"
2020-02-04,0,"Cyprus"
2020-02-05,0,"Cyprus"
2020-02-06,0,"Cyprus"
2020-02-07,0,"Cyprus"
2020-02-08,0,"Cyprus"
2020-02-09,0,"Cyprus"
2020-02-10,0,"Cyprus"
2020-02-11,0,"Cyprus"
2020-02-12,0,"Cyprus"
2020-02-13,0,"Cyprus"
2020-02-14,0,"Cyprus"
2020-02-15,0,"Cyprus"
2020-02-16,0,"Cyprus"
2020-02-17,0,"Cyprus"
2020-02-18,0,"Cyprus"
2020-02-19,0,"Cyprus"
2020-02-20,0,"Cyprus"
2020-02-21,0,"Cyprus"
2020-02-22,0,"Cyprus"
2020-02-23,0,"Cyprus"
2020-02-24,0,"Cyprus"
2020-02-25,0,"Cyprus"
2020-02-26,0,"Cyprus"
2020-02-27,0,"Cyprus"
2020-02-28,0.000102575494207903,"Cyprus"
2020-02-29,0.000102575494207903,"Cyprus"
2020-03-01,0.000307726482623709,"Cyprus"
2020-03-02,0.000307726482623709,"Cyprus"
2020-03-03,0.000307726482623709,"Cyprus"
2020-03-04,0.000512877471039515,"Cyprus"
2020-03-05,0.000442100380036062,"Cyprus"
2020-03-06,0.000442100380036062,"Cyprus"
2020-03-07,0.000505697186444962,"Cyprus"
2020-03-08,0.000608272680652865,"Cyprus"
2020-03-09,0.000710848174860768,"Cyprus"
2020-03-10,0.000640071083857315,"Cyprus"
2020-03-11,0.000742646578065218,"Cyprus"
2020-03-12,0.000679049771656318,"Cyprus"
2020-03-13,0.000537495589649412,"Cyprus"
2020-03-14,0.000466718498645959,"Cyprus"
2020-03-15,0.000332344601233606,"Cyprus"
2020-03-16,0.000261567510230153,"Cyprus"
2020-03-17,0.000293365913434603,"Cyprus"
2020-03-18,0.000229769107025703,"Cyprus"
2020-03-19,0.000197970703821253,"Cyprus"
2020-03-20,0.000268747794824706,"Cyprus"
2020-03-21,0.000339524885828159,"Cyprus"
2020-03-22,0.000307726482623709,"Cyprus"
2020-03-23,0.000236949391620256,"Cyprus"
2020-03-24,0.000236949391620256,"Cyprus"
2020-03-25,0.000236949391620256,"Cyprus"
2020-03-26,0.000166172300616803,"Cyprus"
2020-03-27,9.53952096133498e-05,"Cyprus"
2020-03-28,6.35968064088999e-05,"Cyprus"
2020-03-29,6.35968064088999e-05,"Cyprus"
2020-03-30,0.000166172300616803,"Cyprus"
2020-03-31,0.000134373897412353,"Cyprus"
2020-04-01,0.000205150988415806,"Cyprus"
2020-04-02,0.000205150988415806,"Cyprus"
2020-04-03,0.000205150988415806,"Cyprus"
2020-04-04,0.000307726482623709,"Cyprus"
2020-04-05,0.000236949391620256,"Cyprus"
2020-04-06,0.000236949391620256,"Cyprus"
2020-04-07,0.000166172300616803,"Cyprus"
2020-04-08,0.000166172300616803,"Cyprus"
2020-04-09,0.000166172300616803,"Cyprus"
2020-04-10,6.35968064088999e-05,"Cyprus"
2020-04-11,6.35968064088999e-05,"Cyprus"
2020-04-12,3.17984032044499e-05,"Cyprus"
2020-04-13,3.17984032044499e-05,"Cyprus"
2020-04-14,3.17984032044499e-05,"Cyprus"
2020-04-15,0,"Cyprus"
2020-04-16,0,"Cyprus"
2020-04-17,0.000102575494207903,"Cyprus"
2020-04-18,0.000102575494207903,"Cyprus"
2020-04-19,0.000102575494207903,"Cyprus"
2020-04-20,0.000205150988415806,"Cyprus"
2020-04-21,0.000205150988415806,"Cyprus"
2020-04-22,0.000205150988415806,"Cyprus"
2020-04-23,0.000134373897412353,"Cyprus"
2020-04-24,0.000134373897412353,"Cyprus"
2020-04-25,0.000134373897412353,"Cyprus"
2020-04-26,6.35968064088999e-05,"Cyprus"
2020-04-27,6.35968064088999e-05,"Cyprus"
2020-04-28,3.17984032044499e-05,"Cyprus"
2020-04-29,3.17984032044499e-05,"Cyprus"
2020-04-30,3.17984032044499e-05,"Cyprus"
2020-05-01,0,"Cyprus"
2020-05-02,0,"Cyprus"
2020-05-03,0,"Cyprus"
2020-05-04,0,"Cyprus"
2020-05-05,0,"Cyprus"
2020-05-06,0,"Cyprus"
2020-05-07,0,"Cyprus"
2020-05-08,0,"Cyprus"
2020-05-09,0,"Cyprus"
2020-05-10,0,"Cyprus"
2020-05-11,0,"Cyprus"
2020-05-12,0,"Cyprus"
2020-05-13,0,"Cyprus"
2020-05-14,0.000102575494207903,"Cyprus"
2020-05-15,0.000102575494207903,"Cyprus"
2020-05-16,0.000102575494207903,"Cyprus"
2020-05-17,0.000102575494207903,"Cyprus"
2020-05-18,0.000102575494207903,"Cyprus"
2020-05-19,0.000102575494207903,"Cyprus"
2020-05-20,3.17984032044499e-05,"Cyprus"
2020-05-21,3.17984032044499e-05,"Cyprus"
2020-05-22,3.17984032044499e-05,"Cyprus"
2020-05-23,3.17984032044499e-05,"Cyprus"
2020-05-24,3.17984032044499e-05,"Cyprus"
2020-05-25,0,"Cyprus"
2020-05-26,0.000102575494207903,"Cyprus"
2020-05-27,0.000102575494207903,"Cyprus"
2020-05-28,0.000102575494207903,"Cyprus"
2020-05-29,0.000102575494207903,"Cyprus"
2020-05-30,0.000102575494207903,"Cyprus"
2020-05-31,0.000102575494207903,"Cyprus"
2020-06-01,3.17984032044499e-05,"Cyprus"
2020-06-02,3.17984032044499e-05,"Cyprus"
2020-06-03,3.17984032044499e-05,"Cyprus"
2020-06-04,3.17984032044499e-05,"Cyprus"
2020-06-05,3.17984032044499e-05,"Cyprus"
2020-06-06,0,"Cyprus"
2020-06-07,0,"Cyprus"
2020-06-08,0,"Cyprus"
2020-06-09,0,"Cyprus"
2020-06-10,0,"Cyprus"
2020-06-11,0,"Cyprus"
2020-06-12,0,"Cyprus"
2020-06-13,0,"Cyprus"
2020-06-14,0,"Cyprus"
2020-06-15,0,"Cyprus"
2020-06-16,0,"Cyprus"
2020-06-17,0,"Cyprus"
2020-06-18,0,"Cyprus"
2020-06-19,0,"Cyprus"
2020-06-20,0,"Cyprus"
2020-06-21,0,"Cyprus"
2020-06-22,0,"Cyprus"
2020-06-23,0,"Cyprus"
2020-06-24,0,"Cyprus"
2020-06-25,0,"Cyprus"
2020-06-26,0,"Cyprus"
2020-06-27,0,"Cyprus"
2020-06-28,0,"Cyprus"
2020-06-29,0,"Cyprus"
2020-06-30,0,"Cyprus"
2019-12-31,0,"Czechia"
2020-01-01,0,"Czechia"
2020-01-02,0,"Czechia"
2020-01-03,0,"Czechia"
2020-01-04,0,"Czechia"
2020-01-05,0,"Czechia"
2020-01-06,0,"Czechia"
2020-01-07,0,"Czechia"
2020-01-08,0,"Czechia"
2020-01-09,0,"Czechia"
2020-01-10,0,"Czechia"
2020-01-11,0,"Czechia"
2020-01-12,0,"Czechia"
2020-01-13,0,"Czechia"
2020-01-14,0,"Czechia"
2020-01-15,0,"Czechia"
2020-01-16,0,"Czechia"
2020-01-17,0,"Czechia"
2020-01-18,0,"Czechia"
2020-01-19,0,"Czechia"
2020-01-20,0,"Czechia"
2020-01-21,0,"Czechia"
2020-01-22,0,"Czechia"
2020-01-23,0,"Czechia"
2020-01-24,0,"Czechia"
2020-01-25,0,"Czechia"
2020-01-26,0,"Czechia"
2020-01-27,0,"Czechia"
2020-01-28,0,"Czechia"
2020-01-29,0,"Czechia"
2020-01-30,0,"Czechia"
2020-01-31,0,"Czechia"
2020-02-01,0,"Czechia"
2020-02-02,0,"Czechia"
2020-02-03,0,"Czechia"
2020-02-04,0,"Czechia"
2020-02-05,0,"Czechia"
2020-02-06,0,"Czechia"
2020-02-07,0,"Czechia"
2020-02-08,0,"Czechia"
2020-02-09,0,"Czechia"
2020-02-10,0,"Czechia"
2020-02-11,0,"Czechia"
2020-02-12,0,"Czechia"
2020-02-13,0,"Czechia"
2020-02-14,0,"Czechia"
2020-02-15,0,"Czechia"
2020-02-16,0,"Czechia"
2020-02-17,0,"Czechia"
2020-02-18,0,"Czechia"
2020-02-19,0,"Czechia"
2020-02-20,0,"Czechia"
2020-02-21,0,"Czechia"
2020-02-22,0,"Czechia"
2020-02-23,0,"Czechia"
2020-02-24,0,"Czechia"
2020-02-25,0,"Czechia"
2020-02-26,0,"Czechia"
2020-02-27,0,"Czechia"
2020-02-28,9.33795574593365e-06,"Czechia"
2020-02-29,9.33795574593365e-06,"Czechia"
2020-03-01,2.80138672378009e-05,"Czechia"
2020-03-02,5.60277344756019e-05,"Czechia"
2020-03-03,8.40416017134028e-05,"Czechia"
2020-03-04,8.40416017134028e-05,"Czechia"
2020-03-05,9.62743237405759e-05,"Czechia"
2020-03-06,0.000142964102470244,"Czechia"
2020-03-07,0.000195443413762391,"Czechia"
2020-03-08,0.000250817491335778,"Czechia"
2020-03-09,0.000306191568909164,"Czechia"
2020-03-10,0.000349986581357593,"Czechia"
2020-03-11,0.000421141804141608,"Czechia"
2020-03-12,0.000439164058731259,"Czechia"
2020-03-13,0.000460081079602151,"Czechia"
2020-03-14,0.000502568778246149,"Czechia"
2020-03-15,0.000544402819987932,"Czechia"
2020-03-16,0.000609114853307252,"Czechia"
2020-03-17,0.000658045741415944,"Czechia"
2020-03-18,0.000664488930880638,"Czechia"
2020-03-19,0.000683164842372506,"Czechia"
2020-03-20,0.000673173229724357,"Czechia"
2020-03-21,0.000640957282400885,"Czechia"
2020-03-22,0.0007121125051849,"Czechia"
2020-03-23,0.000657672223186107,"Czechia"
2020-03-24,0.000617425633921133,"Czechia"
2020-03-25,0.000558503133164291,"Czechia"
2020-03-26,0.000546270411137118,"Czechia"
2020-03-27,0.000528901813449682,"Czechia"
2020-03-28,0.000449996087396542,"Czechia"
2020-03-29,0.000462882466325931,"Czechia"
2020-03-30,0.000479970925340989,"Czechia"
2020-03-31,0.000446821182442925,"Czechia"
2020-04-01,0.000418153658302909,"Czechia"
2020-04-02,0.000371183740900862,"Czechia"
2020-04-03,0.000323840305268979,"Czechia"
2020-04-04,0.000298067547410202,"Czechia"
2020-04-05,0.000278737979016119,"Czechia"
2020-04-06,0.000242693469836815,"Czechia"
2020-04-07,0.000286488482285244,"Czechia"
2020-04-08,0.000274909417160287,"Czechia"
2020-04-09,0.00028844945299189,"Czechia"
2020-04-10,0.000276870387866933,"Czechia"
2020-04-11,0.000282659920429411,"Czechia"
2020-04-12,0.000317770634034122,"Czechia"
2020-04-13,0.000294892642456585,"Czechia"
2020-04-14,0.000338033998002798,"Czechia"
2020-04-15,0.00032514761907341,"Czechia"
2020-04-16,0.00032225285279217,"Czechia"
2020-04-17,0.000333831917917128,"Czechia"
2020-04-18,0.000294238985554369,"Czechia"
2020-04-19,0.000259781928851874,"Czechia"
2020-04-20,0.000259128271949659,"Czechia"
2020-04-21,0.000259128271949659,"Czechia"
2020-04-22,0.000246895549922486,"Czechia"
2020-04-23,0.000215986916403445,"Czechia"
2020-04-24,0.000207302617559727,"Czechia"
2020-04-25,0.000177701297845117,"Czechia"
2020-04-26,0.000170604451478208,"Czechia"
2020-04-27,0.000161266495732274,"Czechia"
2020-04-28,0.000155476963169795,"Czechia"
2020-04-29,0.000199271975618224,"Czechia"
2020-04-30,0.000202166741899463,"Czechia"
2020-05-01,0.000191241333676721,"Czechia"
2020-05-02,0.000169016999001399,"Czechia"
2020-05-03,0.000150341087509532,"Czechia"
2020-05-04,0.000134559942298904,"Czechia"
2020-05-05,0.000108787184440127,"Czechia"
2020-05-06,9.59008055107386e-05,"Czechia"
2020-05-07,7.49837846398472e-05,"Czechia"
2020-05-08,6.56458288939135e-05,"Czechia"
2020-05-09,6.91942520773683e-05,"Czechia"
2020-05-10,7.0501565881799e-05,"Czechia"
2020-05-11,7.0501565881799e-05,"Czechia"
2020-05-12,7.69447553464933e-05,"Czechia"
2020-05-13,8.0493178529948e-05,"Czechia"
2020-05-14,7.40499890652538e-05,"Czechia"
2020-05-15,6.76067996005596e-05,"Czechia"
2020-05-16,5.8268843854626e-05,"Czechia"
2020-05-17,4.53824649252375e-05,"Czechia"
2020-05-18,5.76151869524106e-05,"Czechia"
2020-05-19,4.8277231206477e-05,"Czechia"
2020-05-20,5.47204206711712e-05,"Czechia"
2020-05-21,4.89308881086923e-05,"Czechia"
2020-05-22,4.60361218274529e-05,"Czechia"
2020-05-23,5.24793112921471e-05,"Czechia"
2020-05-24,4.60361218274529e-05,"Czechia"
2020-05-25,6.47120333193202e-05,"Czechia"
2020-05-26,6.76067996005596e-05,"Czechia"
2020-05-27,7.40499890652538e-05,"Czechia"
2020-05-28,7.69447553464933e-05,"Czechia"
2020-05-29,6.47120333193202e-05,"Czechia"
2020-05-30,5.8268843854626e-05,"Czechia"
2020-05-31,7.0501565881799e-05,"Czechia"
2020-06-01,0.000101410199400839,"Czechia"
2020-06-02,0.000110748155146773,"Czechia"
2020-06-03,0.000138762022384574,"Czechia"
2020-06-04,0.000135867256103335,"Czechia"
2020-06-05,0.000130077723540856,"Czechia"
2020-06-06,0.000107853388865534,"Czechia"
2020-06-07,8.8523820471451e-05,"Czechia"
2020-06-08,7.27426752608231e-05,"Czechia"
2020-06-09,8.43217403857808e-05,"Czechia"
2020-06-10,8.43217403857808e-05,"Czechia"
2020-06-11,7.56374415420625e-05,"Czechia"
2020-06-12,6.40583764171048e-05,"Czechia"
2020-06-13,7.0501565881799e-05,"Czechia"
2020-06-14,6.8260456502775e-05,"Czechia"
2020-06-15,4.24876986439981e-05,"Czechia"
2020-06-16,5.18256543899317e-05,"Czechia"
2020-06-17,5.18256543899317e-05,"Czechia"
2020-06-18,4.89308881086923e-05,"Czechia"
2020-06-19,3.60445091793039e-05,"Czechia"
2020-06-20,2.73602103355856e-05,"Czechia"
2020-06-21,4.60361218274529e-05,"Czechia"
2020-06-22,3.95929323627587e-05,"Czechia"
2020-06-23,3.95929323627587e-05,"Czechia"
2020-06-24,6.18172670380807e-05,"Czechia"
2020-06-25,5.89225007568413e-05,"Czechia"
2020-06-26,6.18172670380807e-05,"Czechia"
2020-06-27,4.60361218274529e-05,"Czechia"
2020-06-28,5.53740775733865e-05,"Czechia"
2020-06-29,9.27259005571211e-05,"Czechia"
2020-06-30,8.27342879089721e-05,"Czechia"
2019-12-31,0,"Djibouti"
2020-01-01,0,"Djibouti"
2020-01-02,0,"Djibouti"
2020-01-03,0,"Djibouti"
2020-01-04,0,"Djibouti"
2020-01-05,0,"Djibouti"
2020-01-06,0,"Djibouti"
2020-01-07,0,"Djibouti"
2020-01-08,0,"Djibouti"
2020-01-09,0,"Djibouti"
2020-01-10,0,"Djibouti"
2020-01-11,0,"Djibouti"
2020-01-12,0,"Djibouti"
2020-01-13,0,"Djibouti"
2020-01-14,0,"Djibouti"
2020-01-15,0,"Djibouti"
2020-01-16,0,"Djibouti"
2020-01-17,0,"Djibouti"
2020-01-18,0,"Djibouti"
2020-01-19,0,"Djibouti"
2020-01-20,0,"Djibouti"
2020-01-21,0,"Djibouti"
2020-01-22,0,"Djibouti"
2020-01-23,0,"Djibouti"
2020-01-24,0,"Djibouti"
2020-01-25,0,"Djibouti"
2020-01-26,0,"Djibouti"
2020-01-27,0,"Djibouti"
2020-01-28,0,"Djibouti"
2020-01-29,0,"Djibouti"
2020-01-30,0,"Djibouti"
2020-01-31,0,"Djibouti"
2020-02-01,0,"Djibouti"
2020-02-02,0,"Djibouti"
2020-02-03,0,"Djibouti"
2020-02-04,0,"Djibouti"
2020-02-05,0,"Djibouti"
2020-02-06,0,"Djibouti"
