"date","primary_location","num_intros"
2020-02-11,"China",0.0426262615599463
2020-02-11,"Colombia",0
2020-02-11,"Czechia",0
2020-02-11,"Denmark",0
2020-02-11,"Dominican Republic",0
2020-02-11,"Ecuador",0
2020-02-11,"Egypt",0
2020-02-11,"Finland",0
2020-02-11,"France",0.267367249727812
2020-02-11,"Germany",0
2020-02-11,"Greece",0
2020-02-11,"Hungary",0
2020-02-11,"India",0
2020-02-11,"Indonesia",0
2020-02-11,"Iran",0.00629515818481495
2020-02-11,"Iraq",0.00113373915183958
2020-02-11,"Ireland",0
2020-02-11,"Israel",0
2020-02-11,"Italy",2.92696729842374
2020-02-11,"Japan",0.00299858867557388
2020-02-11,"Korea, South",0.0203557164873528
2020-02-11,"Malaysia",0
2020-02-11,"Mexico",0
2020-02-11,"Moldova",0
2020-02-11,"Morocco",0
2020-02-11,"Netherlands",0
2020-02-11,"Norway",0
2020-02-11,"other",0.0188783445944856
2020-02-11,"Pakistan",0
2020-02-11,"Panama",0
2020-02-11,"Peru",0
2020-02-11,"Philippines",0
2020-02-11,"Poland",0
2020-02-11,"Portugal",0
2020-02-11,"Romania",0
2020-02-11,"Russia",0
2020-02-11,"Saudi Arabia",0
2020-02-11,"Serbia",0
2020-02-11,"South Africa",0
2020-02-11,"Spain",0.18905331679424
2020-02-11,"Sweden",0
2020-02-11,"Switzerland",0.107499382469073
2020-02-11,"Turkey",0
2020-02-11,"Ukraine",0
2020-02-11,"United Arab Emirates",0
2020-02-11,"US",0.0483457913751243
2020-02-12,"Algeria",0
2020-02-12,"Argentina",0
2020-02-12,"Austria",0
2020-02-12,"Bangladesh",0
2020-02-12,"Belgium",0
2020-02-12,"Brazil",0
2020-02-12,"Canada",0
2020-02-12,"Chile",0
2020-02-12,"China",0.0373998942216055
2020-02-12,"Colombia",0
2020-02-12,"Czechia",0
2020-02-12,"Denmark",0
2020-02-12,"Dominican Republic",0
2020-02-12,"Ecuador",0
2020-02-12,"Egypt",0
2020-02-12,"Finland",0
2020-02-12,"France",0.439549869310385
2020-02-12,"Germany",0
2020-02-12,"Greece",0
2020-02-12,"Hungary",0
2020-02-12,"India",0
2020-02-12,"Indonesia",0
2020-02-12,"Iran",0.00734963883463035
2020-02-12,"Iraq",0.00176083687748818
2020-02-12,"Ireland",0
2020-02-12,"Israel",0
2020-02-12,"Italy",3.97866583524
2020-02-12,"Japan",0.002947400172248
2020-02-12,"Korea, South",0.0247454647722179
2020-02-12,"Malaysia",0
2020-02-12,"Mexico",0
2020-02-12,"Moldova",0
2020-02-12,"Morocco",0
2020-02-12,"Netherlands",0.0621665068443641
2020-02-12,"Norway",0
2020-02-12,"other",0.0195469332864694
2020-02-12,"Pakistan",0
2020-02-12,"Panama",0
2020-02-12,"Peru",0
2020-02-12,"Philippines",0
2020-02-12,"Poland",0
2020-02-12,"Portugal",0
2020-02-12,"Romania",0
2020-02-12,"Russia",0
2020-02-12,"Saudi Arabia",0
2020-02-12,"Serbia",0
2020-02-12,"South Africa",0
2020-02-12,"Spain",0.326247935605735
2020-02-12,"Sweden",0
2020-02-12,"Switzerland",0.111306542103984
2020-02-12,"Turkey",0
2020-02-12,"Ukraine",0
2020-02-12,"United Arab Emirates",0
2020-02-12,"US",0.0574832569207697
2020-02-13,"Algeria",0
2020-02-13,"Argentina",0
2020-02-13,"Austria",0
2020-02-13,"Bangladesh",0
2020-02-13,"Belgium",0
2020-02-13,"Brazil",0
2020-02-13,"Canada",0
2020-02-13,"Chile",0
2020-02-13,"China",0.0420438818314259
2020-02-13,"Colombia",0
2020-02-13,"Czechia",0
2020-02-13,"Denmark",0
2020-02-13,"Dominican Republic",0
2020-02-13,"Ecuador",0
2020-02-13,"Egypt",0
2020-02-13,"Finland",0
2020-02-13,"France",0.584654798192524
2020-02-13,"Germany",0
2020-02-13,"Greece",0
2020-02-13,"Hungary",0
2020-02-13,"India",0
2020-02-13,"Indonesia",0
2020-02-13,"Iran",0.010111915748773
2020-02-13,"Iraq",0.00281622366787501
2020-02-13,"Ireland",0
2020-02-13,"Israel",0
2020-02-13,"Italy",5.61174464060443
2020-02-13,"Japan",0.00286614156684888
2020-02-13,"Korea, South",0.0298853523002679
2020-02-13,"Malaysia",0
2020-02-13,"Mexico",0
2020-02-13,"Moldova",0
2020-02-13,"Morocco",0
2020-02-13,"Netherlands",0.0726830831114126
2020-02-13,"Norway",0
2020-02-13,"other",0.020490883688544
2020-02-13,"Pakistan",0
2020-02-13,"Panama",0
2020-02-13,"Peru",0
2020-02-13,"Philippines",0
2020-02-13,"Poland",0
2020-02-13,"Portugal",0
2020-02-13,"Romania",0
2020-02-13,"Russia",0
2020-02-13,"Saudi Arabia",0
2020-02-13,"Serbia",0
2020-02-13,"South Africa",0
2020-02-13,"Spain",0.782685071168153
2020-02-13,"Sweden",0
2020-02-13,"Switzerland",0.133514973307629
2020-02-13,"Turkey",0
2020-02-13,"Ukraine",0
2020-02-13,"United Arab Emirates",0
2020-02-13,"US",0.0839640517981774
2020-02-14,"Algeria",0
2020-02-14,"Argentina",0.000814076704029055
2020-02-14,"Austria",0
2020-02-14,"Bangladesh",0
2020-02-14,"Belgium",0
2020-02-14,"Brazil",0
2020-02-14,"Canada",0
2020-02-14,"Chile",0
2020-02-14,"China",0.0403642990174781
2020-02-14,"Colombia",0
2020-02-14,"Czechia",0
2020-02-14,"Denmark",0
2020-02-14,"Dominican Republic",0
2020-02-14,"Ecuador",0
2020-02-14,"Egypt",0.00113259549018879
2020-02-14,"Finland",0
2020-02-14,"France",1.00403759093919
2020-02-14,"Germany",0
2020-02-14,"Greece",0
2020-02-14,"Hungary",0
2020-02-14,"India",0
2020-02-14,"Indonesia",0
2020-02-14,"Iran",0.0138398869904817
2020-02-14,"Iraq",0.00423604653092643
2020-02-14,"Ireland",0
2020-02-14,"Israel",0
2020-02-14,"Italy",8.92221492741082
2020-02-14,"Japan",0.0037345924872371
2020-02-14,"Korea, South",0.0318331371509442
2020-02-14,"Malaysia",0
2020-02-14,"Mexico",0
2020-02-14,"Moldova",0
2020-02-14,"Morocco",0
2020-02-14,"Netherlands",0.218575078147592
2020-02-14,"Norway",0
2020-02-14,"other",0.030585427724476
2020-02-14,"Pakistan",0
2020-02-14,"Panama",0
2020-02-14,"Peru",0
2020-02-14,"Philippines",0
2020-02-14,"Poland",0
2020-02-14,"Portugal",0
2020-02-14,"Romania",0
2020-02-14,"Russia",0
2020-02-14,"Saudi Arabia",0
2020-02-14,"Serbia",0
2020-02-14,"South Africa",0
2020-02-14,"Spain",1.33425331498463
2020-02-14,"Sweden",0
2020-02-14,"Switzerland",0.267770227655378
2020-02-14,"Turkey",0
2020-02-14,"Ukraine",0
2020-02-14,"United Arab Emirates",0
2020-02-14,"US",0.0987481218737708
2020-02-15,"Algeria",0
2020-02-15,"Argentina",0.000693829987083215
2020-02-15,"Austria",0
2020-02-15,"Bangladesh",0
2020-02-15,"Belgium",0
2020-02-15,"Brazil",0
2020-02-15,"Canada",0.0045974172145898
2020-02-15,"Chile",0
2020-02-15,"China",0.0339189904024336
2020-02-15,"Colombia",0
2020-02-15,"Czechia",0
2020-02-15,"Denmark",0
2020-02-15,"Dominican Republic",0
2020-02-15,"Ecuador",0
2020-02-15,"Egypt",0.000965300579710661
2020-02-15,"Finland",0
2020-02-15,"France",0.942458188221153
2020-02-15,"Germany",0.0293670897794616
2020-02-15,"Greece",0
2020-02-15,"Hungary",0
2020-02-15,"India",0
2020-02-15,"Indonesia",0
2020-02-15,"Iran",0.0143114678941669
2020-02-15,"Iraq",0.00361034297541044
2020-02-15,"Ireland",0
2020-02-15,"Israel",0
2020-02-15,"Italy",9.52434549207126
2020-02-15,"Japan",0.00407770703349794
2020-02-15,"Korea, South",0.0288779251561769
2020-02-15,"Malaysia",0
2020-02-15,"Mexico",0
2020-02-15,"Moldova",0
2020-02-15,"Morocco",0
2020-02-15,"Netherlands",0.190480795834189
2020-02-15,"Norway",0
2020-02-15,"other",0.0260676749721245
2020-02-15,"Pakistan",0
2020-02-15,"Panama",0
2020-02-15,"Peru",0
2020-02-15,"Philippines",0
2020-02-15,"Poland",0
2020-02-15,"Portugal",0
2020-02-15,"Romania",0
2020-02-15,"Russia",0
2020-02-15,"Saudi Arabia",0
2020-02-15,"Serbia",0
2020-02-15,"South Africa",0
2020-02-15,"Spain",1.85827228419313
2020-02-15,"Sweden",0
2020-02-15,"Switzerland",0.22821806922603
2020-02-15,"Turkey",0
2020-02-15,"Ukraine",0
2020-02-15,"United Arab Emirates",0
2020-02-15,"US",0.0874977970131429
2020-02-16,"Algeria",0
2020-02-16,"Argentina",0.000837547319903511
2020-02-16,"Austria",0
2020-02-16,"Bangladesh",0
2020-02-16,"Belgium",0
2020-02-16,"Brazil",0
2020-02-16,"Canada",0.00554970891751921
2020-02-16,"Chile",0
2020-02-16,"China",0.0387205515989675
2020-02-16,"Colombia",0
2020-02-16,"Czechia",0
2020-02-16,"Denmark",0
2020-02-16,"Dominican Republic",0
2020-02-16,"Ecuador",0
2020-02-16,"Egypt",0.00116524930961366
2020-02-16,"Finland",0
2020-02-16,"France",1.84600838633114
2020-02-16,"Germany",0.0354500782555598
2020-02-16,"Greece",0
2020-02-16,"Hungary",0
2020-02-16,"India",0
2020-02-16,"Indonesia",0
2020-02-16,"Iran",0.0211205513103751
2020-02-16,"Iraq",0.00476493891243389
2020-02-16,"Ireland",0
2020-02-16,"Israel",0
2020-02-16,"Italy",15.7178154296623
2020-02-16,"Japan",0.00669297667507067
2020-02-16,"Korea, South",0.0343466695162713
2020-02-16,"Malaysia",0
2020-02-16,"Mexico",0
2020-02-16,"Moldova",0
2020-02-16,"Morocco",0.00572607836274099
2020-02-16,"Netherlands",0.298744961982451
2020-02-16,"Norway",0
2020-02-16,"other",0.0315909882093763
2020-02-16,"Pakistan",0
2020-02-16,"Panama",0
2020-02-16,"Peru",0
2020-02-16,"Philippines",0
2020-02-16,"Poland",0
2020-02-16,"Portugal",0
2020-02-16,"Romania",0
2020-02-16,"Russia",0
2020-02-16,"Saudi Arabia",0
2020-02-16,"Serbia",0
2020-02-16,"South Africa",0
2020-02-16,"Spain",2.7906612964429
2020-02-16,"Sweden",0
2020-02-16,"Switzerland",0.413235452039255
2020-02-16,"Turkey",0
2020-02-16,"Ukraine",0
2020-02-16,"United Arab Emirates",0
2020-02-16,"US",0.132053013588033
2020-02-17,"Algeria",0
2020-02-17,"Argentina",0.000790284572868648
2020-02-17,"Austria",0
2020-02-17,"Bangladesh",0
2020-02-17,"Belgium",0.139633230471898
2020-02-17,"Brazil",0
2020-02-17,"Canada",0.00523653916286459
2020-02-17,"Chile",0
2020-02-17,"China",0.0347999051954457
2020-02-17,"Colombia",0
2020-02-17,"Czechia",0
2020-02-17,"Denmark",0
2020-02-17,"Dominican Republic",0
2020-02-17,"Ecuador",0
2020-02-17,"Egypt",0.00109949435816905
2020-02-17,"Finland",0
2020-02-17,"France",2.67367128232415
2020-02-17,"Germany",0.0501744485713048
2020-02-17,"Greece",0.0183072639485695
2020-02-17,"Hungary",0
2020-02-17,"India",0.000388280192680185
2020-02-17,"Indonesia",0.000134689121274558
2020-02-17,"Iran",0.0242271351449067
2020-02-17,"Iraq",0.00449605368397792
2020-02-17,"Ireland",0.334446494318657
2020-02-17,"Israel",0
2020-02-17,"Italy",19.3658292835758
2020-02-17,"Japan",0.00733442687237106
2020-02-17,"Korea, South",0.035688772934739
2020-02-17,"Malaysia",0
2020-02-17,"Mexico",0
2020-02-17,"Moldova",0
2020-02-17,"Morocco",0.00540295609044811
2020-02-17,"Netherlands",0.355027194010728
2020-02-17,"Norway",0
2020-02-17,"other",0.0878236239042292
2020-02-17,"Pakistan",0
2020-02-17,"Panama",0.00124685613433194
2020-02-17,"Peru",0
2020-02-17,"Philippines",0
2020-02-17,"Poland",0
2020-02-17,"Portugal",0
2020-02-17,"Romania",0
2020-02-17,"Russia",0
2020-02-17,"Saudi Arabia",0
2020-02-17,"Serbia",0
2020-02-17,"South Africa",0
2020-02-17,"Spain",4.06406417936778
2020-02-17,"Sweden",0.0277445657323395
2020-02-17,"Switzerland",0.491294915087039
2020-02-17,"Turkey",0
2020-02-17,"Ukraine",0
2020-02-17,"United Arab Emirates",0
2020-02-17,"US",0.144085440023678
2020-02-18,"Algeria",0.000411799427201216
2020-02-18,"Argentina",0.000682898467360866
2020-02-18,"Austria",0.0410337033302954
2020-02-18,"Bangladesh",0
2020-02-18,"Belgium",0.135151479282784
2020-02-18,"Brazil",0
2020-02-18,"Canada",0.00452498339378534
2020-02-18,"Chile",0
2020-02-18,"China",0.0285036593391777
2020-02-18,"Colombia",0
2020-02-18,"Czechia",0
2020-02-18,"Denmark",0
2020-02-18,"Dominican Republic",0
2020-02-18,"Ecuador",0
2020-02-18,"Egypt",0.000950091951485377
2020-02-18,"Finland",0
2020-02-18,"France",2.51847849723119
2020-02-18,"Germany",0.0433566024269534
2020-02-18,"Greece",0.0158196210849315
2020-02-18,"Hungary",0
2020-02-18,"India",0.000335519580656108
2020-02-18,"Indonesia",0.000116387182094044
2020-02-18,"Iran",0.0253544927860703
2020-02-18,"Iraq",0.00434706708692656
2020-02-18,"Ireland",0.294409849569476
2020-02-18,"Israel",0
2020-02-18,"Italy",20.5138940590992
2020-02-18,"Japan",0.00922518649581718
2020-02-18,"Korea, South",0.0336893204788949
2020-02-18,"Malaysia",0
2020-02-18,"Mexico",0
2020-02-18,"Moldova",0
2020-02-18,"Morocco",0.00466878711802756
2020-02-18,"Netherlands",0.299429987136472
2020-02-18,"Norway",0
2020-02-18,"other",0.070354240005187
2020-02-18,"Pakistan",0
2020-02-18,"Panama",0.00107742979223801
2020-02-18,"Peru",0
2020-02-18,"Philippines",0.00041223246621174
2020-02-18,"Poland",0.0243267152067707
2020-02-18,"Portugal",0
2020-02-18,"Romania",0
2020-02-18,"Russia",0
2020-02-18,"Saudi Arabia",0
2020-02-18,"Serbia",0
2020-02-18,"South Africa",0
2020-02-18,"Spain",3.54869721241926
2020-02-18,"Sweden",0.0239745555799387
2020-02-18,"Switzerland",0.424536370888883
2020-02-18,"Turkey",0
2020-02-18,"Ukraine",0
2020-02-18,"United Arab Emirates",0
2020-02-18,"US",0.164746191132691
2020-02-19,"Algeria",0.000835231606583256
2020-02-19,"Argentina",0.00138508785187882
2020-02-19,"Austria",0.0416132754112317
2020-02-19,"Bangladesh",0
2020-02-19,"Belgium",0.1355540317848
2020-02-19,"Brazil",0
2020-02-19,"Canada",0.00458889558861281
2020-02-19,"Chile",0
2020-02-19,"China",0.0267390224156958
2020-02-19,"Colombia",0
2020-02-19,"Czechia",0
2020-02-19,"Denmark",0
2020-02-19,"Dominican Republic",0
2020-02-19,"Ecuador",0
2020-02-19,"Egypt",0.00192702265866244
2020-02-19,"Finland",0
2020-02-19,"France",4.2228051553898
2020-02-19,"Germany",0.102594295573384
2020-02-19,"Greece",0.0160430620607073
2020-02-19,"Hungary",0
2020-02-19,"India",0.000680517115568038
2020-02-19,"Indonesia",0.000472124275387141
2020-02-19,"Iran",0.0307907754880659
2020-02-19,"Iraq",0.00487694096420736
2020-02-19,"Ireland",0.298005955385269
2020-02-19,"Israel",0
2020-02-19,"Italy",25.8177606369048
2020-02-19,"Japan",0.0108195680155556
2020-02-19,"Korea, South",0.02708079677059
2020-02-19,"Malaysia",0
2020-02-19,"Mexico",0
2020-02-19,"Moldova",0
2020-02-19,"Morocco",0.00473473043890367
2020-02-19,"Netherlands",0.619987850458583
2020-02-19,"Norway",0
2020-02-19,"other",0.0721691809435901
2020-02-19,"Pakistan",0
2020-02-19,"Panama",0.00109264772715663
2020-02-19,"Peru",0
2020-02-19,"Philippines",0.00167221983468943
2020-02-19,"Poland",0.0493406257583654
2020-02-19,"Portugal",0
2020-02-19,"Romania",0
2020-02-19,"Russia",0
2020-02-19,"Saudi Arabia",0
2020-02-19,"Serbia",0
2020-02-19,"South Africa",0
2020-02-19,"Spain",8.73331471457992
2020-02-19,"Sweden",0.024313179246322
2020-02-19,"Switzerland",1.22781532752473
2020-02-19,"Turkey",0
2020-02-19,"Ukraine",0.00111848768371421
2020-02-19,"United Arab Emirates",0
2020-02-19,"US",0.186025711298063
2020-02-20,"Algeria",0.00150876795785304
2020-02-20,"Argentina",0.00148453896012932
2020-02-20,"Austria",0.0501136659316319
2020-02-20,"Bangladesh",0
2020-02-20,"Belgium",0.188610846863607
2020-02-20,"Brazil",0
2020-02-20,"Canada",0.00552627444608248
2020-02-20,"Chile",0
2020-02-20,"China",0.0306056979365182
2020-02-20,"Colombia",0
2020-02-20,"Czechia",0
2020-02-20,"Denmark",0.0684009582620647
2020-02-20,"Dominican Republic",0
2020-02-20,"Ecuador",0.000684733913482947
2020-02-20,"Egypt",0.00206538539050493
2020-02-20,"Finland",0
2020-02-20,"France",5.04878767614197
2020-02-20,"Germany",0.158851732620786
2020-02-20,"Greece",0.0579605891162603
2020-02-20,"Hungary",0
2020-02-20,"India",0.000819527111320098
2020-02-20,"Indonesia",0.000710707039434914
2020-02-20,"Iran",0.0437659777629366
2020-02-20,"Iraq",0.00627820463445348
2020-02-20,"Ireland",0.701497681367188
2020-02-20,"Israel",0
2020-02-20,"Italy",34.3930353824695
2020-02-20,"Japan",0.0137173226124097
2020-02-20,"Korea, South",0.0370391606721156
2020-02-20,"Malaysia",0
2020-02-20,"Mexico",0
2020-02-20,"Moldova",0
2020-02-20,"Morocco",0.00570189914508641
2020-02-20,"Netherlands",0.843818544068931
2020-02-20,"Norway",0.204441555874756
2020-02-20,"other",0.273705801840244
2020-02-20,"Pakistan",0
2020-02-20,"Panama",0.001315844105963
2020-02-20,"Peru",0
2020-02-20,"Philippines",0.00352416060332993
2020-02-20,"Poland",0.0891292362236766
2020-02-20,"Portugal",0
2020-02-20,"Romania",0
2020-02-20,"Russia",0
2020-02-20,"Saudi Arabia",0
2020-02-20,"Serbia",0
2020-02-20,"South Africa",0
2020-02-20,"Spain",15.3159881588811
2020-02-20,"Sweden",0.058559319373221
2020-02-20,"Switzerland",1.72277357621604
2020-02-20,"Turkey",0
2020-02-20,"Ukraine",0.00134696241947756
2020-02-20,"United Arab Emirates",0
2020-02-20,"US",0.246335401585232
2020-02-21,"Algeria",0.00232887698660123
2020-02-21,"Argentina",0.0017186085186077
2020-02-21,"Austria",0.0580151653017312
2020-02-21,"Bangladesh",0
2020-02-21,"Belgium",0.195928356789146
2020-02-21,"Brazil",0
2020-02-21,"Canada",0.00499013634773971
2020-02-21,"Chile",0
2020-02-21,"China",0.03317014718525
2020-02-21,"Colombia",0
2020-02-21,"Czechia",0
2020-02-21,"Denmark",0.158371686708544
2020-02-21,"Dominican Republic",0
2020-02-21,"Ecuador",0.000792696970774591
2020-02-21,"Egypt",0.00239103790581585
2020-02-21,"Finland",0
2020-02-21,"France",5.31639767192953
2020-02-21,"Germany",0.215773807603698
2020-02-21,"Greece",0.089465766700658
2020-02-21,"Hungary",0.0411220559616241
2020-02-21,"India",0.000948743221007807
2020-02-21,"Indonesia",0.000822765319746742
2020-02-21,"Iran",0.0598218294654204
2020-02-21,"Iraq",0.00596185070132239
2020-02-21,"Ireland",0.799551499944525
2020-02-21,"Israel",0
2020-02-21,"Italy",49.7730169311552
2020-02-21,"Japan",0.0166762029841156
2020-02-21,"Korea, South",0.0394628636005401
2020-02-21,"Malaysia",0
2020-02-21,"Mexico",0
2020-02-21,"Moldova",0
2020-02-21,"Morocco",0.00660092641969719
2020-02-21,"Netherlands",1.63716868364202
2020-02-21,"Norway",0.23667617281877
2020-02-21,"other",3.57564179732175
2020-02-21,"Pakistan",0
2020-02-21,"Panama",0.00152331528535346
2020-02-21,"Peru",0
2020-02-21,"Philippines",0.00582831495307841
2020-02-21,"Poland",0.103182381025328
2020-02-21,"Portugal",0
2020-02-21,"Romania",0
2020-02-21,"Russia",0
2020-02-21,"Saudi Arabia",0
2020-02-21,"Serbia",0
2020-02-21,"South Africa",0
2020-02-21,"Spain",26.1830269871282
2020-02-21,"Sweden",0.101688687014909
2020-02-21,"Switzerland",2.15319623891821
2020-02-21,"Turkey",0
2020-02-21,"Ukraine",0.00155934007158485
2020-02-21,"United Arab Emirates",0
2020-02-21,"US",0.336711790565734
2020-02-22,"Algeria",0.00221720256566529
2020-02-22,"Argentina",0.00163619772051262
2020-02-22,"Austria",0.165699657939709
2020-02-22,"Bangladesh",0
2020-02-22,"Belgium",0.241690025970302
2020-02-22,"Brazil",0
2020-02-22,"Canada",0.0230233455914813
2020-02-22,"Chile",0
2020-02-22,"China",0.0302324617094384
2020-02-22,"Colombia",0
2020-02-22,"Czechia",0
2020-02-22,"Denmark",0.226166159989873
2020-02-22,"Dominican Republic",0
2020-02-22,"Ecuador",0.000754685527620565
2020-02-22,"Egypt",0.00227638274150101
2020-02-22,"Finland",0
2020-02-22,"France",8.48900287715212
2020-02-22,"Germany",0.322146904608945
2020-02-22,"Greece",0.085175699965761
2020-02-22,"Hungary",0.0391501691622655
2020-02-22,"India",0.00090324904057986
2020-02-22,"Indonesia",0.000783312037680963
2020-02-22,"Iran",0.0669582687926879
2020-02-22,"Iraq",0.00550058672460762
2020-02-22,"Ireland",0.765028884112895
2020-02-22,"Israel",0
2020-02-22,"Italy",55.5597116101092
2020-02-22,"Japan",0.0210650852759806
2020-02-22,"Korea, South",0.0373411955631853
2020-02-22,"Malaysia",0
2020-02-22,"Mexico",0
2020-02-22,"Moldova",0
2020-02-22,"Morocco",0.00490183081400369
2020-02-22,"Netherlands",1.87378965120314
2020-02-22,"Norway",0.225327065630658
2020-02-22,"other",3.41103101090861
2020-02-22,"Pakistan",0
2020-02-22,"Panama",0.00145026919774411
2020-02-22,"Peru",0
2020-02-22,"Philippines",0.00610371884646561
2020-02-22,"Poland",0.130979432723461
2020-02-22,"Portugal",0
2020-02-22,"Romania",0
2020-02-22,"Russia",0
2020-02-22,"Saudi Arabia",0
2020-02-22,"Serbia",0
2020-02-22,"South Africa",0
2020-02-22,"Spain",29.4188423551373
2020-02-22,"Sweden",0.193625012437978
2020-02-22,"Switzerland",1.89877010578321
2020-02-22,"Turkey",0
2020-02-22,"Ukraine",0.00148456652169866
2020-02-22,"United Arab Emirates",0
2020-02-22,"US",0.461641905118865
2020-02-23,"Algeria",0.00227148874250915
2020-02-23,"Argentina",0.00167625852514217
2020-02-23,"Austria",0.169756662506264
2020-02-23,"Bangladesh",0
2020-02-23,"Belgium",0.454401288799394
2020-02-23,"Brazil",0.00040828857528156
2020-02-23,"Canada",0.0298270117715156
2020-02-23,"Chile",0
2020-02-23,"China",0.0295944903673152
2020-02-23,"Colombia",0
2020-02-23,"Czechia",0
2020-02-23,"Denmark",0.308938175404145
2020-02-23,"Dominican Republic",0.00433174196328231
2020-02-23,"Ecuador",0.000773163312487105
2020-02-23,"Egypt",0.00495247507151813
2020-02-23,"Finland",0
2020-02-23,"France",8.20848090982851
2020-02-23,"Germany",0.465157147173489
2020-02-23,"Greece",0.104277073142238
2020-02-23,"Hungary",0.040108725245287
2020-02-23,"India",0.00128625633137572
2020-02-23,"Indonesia",0.000767181124938568
2020-02-23,"Iran",0.0790868487504993
2020-02-23,"Iraq",0.00581493862942833
2020-02-23,"Ireland",0.695811533015412
2020-02-23,"Israel",0
2020-02-23,"Italy",64.8032270232107
2020-02-23,"Japan",0.0211428570001943
2020-02-23,"Korea, South",0.037422427102206
2020-02-23,"Malaysia",0.00493889149494447
2020-02-23,"Mexico",0
2020-02-23,"Moldova",0
2020-02-23,"Morocco",0.011460113886201
2020-02-23,"Netherlands",3.4046960273147
2020-02-23,"Norway",0.23084399273599
2020-02-23,"other",4.14006797351685
2020-02-23,"Pakistan",0
2020-02-23,"Panama",0.00115890661579228
2020-02-23,"Peru",0
2020-02-23,"Philippines",0.00625316281962146
2020-02-23,"Poland",0.167732930415798
2020-02-23,"Portugal",0.0795509362314182
2020-02-23,"Romania",0
2020-02-23,"Russia",0
2020-02-23,"Saudi Arabia",0
2020-02-23,"Serbia",0
2020-02-23,"South Africa",0
2020-02-23,"Spain",46.9591632111126
2020-02-23,"Sweden",0.2241532904571
2020-02-23,"Switzerland",3.92459253139376
2020-02-23,"Turkey",0.0033319004690563
2020-02-23,"Ukraine",0.00304182955023112
2020-02-23,"United Arab Emirates",0
2020-02-23,"US",0.660659983061711
2020-02-24,"Algeria",0.00365036926709516
2020-02-24,"Argentina",0.00158926934937514
2020-02-24,"Austria",0.202793430263799
2020-02-24,"Bangladesh",0.000341098199512824
2020-02-24,"Belgium",0.63993627672315
2020-02-24,"Brazil",0.00116130150927643
2020-02-24,"Canada",0.046027560132644
2020-02-24,"Chile",0
2020-02-24,"China",0.0268604610075754
2020-02-24,"Colombia",0
2020-02-24,"Czechia",0
2020-02-24,"Denmark",0.292905876782967
2020-02-24,"Dominican Republic",0.00410694688700409
2020-02-24,"Ecuador",0.000733040122491188
2020-02-24,"Egypt",0.00717984129887426
2020-02-24,"Finland",0
2020-02-24,"France",7.95718221734557
2020-02-24,"Germany",0.516599361307285
2020-02-24,"Greece",0.0988656306302475
2020-02-24,"Hungary",0.0380272891792974
2020-02-24,"India",0.00121950625887005
2020-02-24,"Indonesia",0.00285773601873801
2020-02-24,"Iran",0.0855027128340382
2020-02-24,"Iraq",0.00551317329256485
2020-02-24,"Ireland",0.663379453364698
2020-02-24,"Israel",0
2020-02-24,"Italy",72.9306309690509
2020-02-24,"Japan",0.0211026729035721
2020-02-24,"Korea, South",0.0356019042667422
2020-02-24,"Malaysia",0.00468258848803714
2020-02-24,"Mexico",0
2020-02-24,"Moldova",0.00804629503346794
2020-02-24,"Morocco",0.0108653930563264
2020-02-24,"Netherlands",4.43308878027655
2020-02-24,"Norway",0.437728759185965
2020-02-24,"other",4.11116167243425
2020-02-24,"Pakistan",0.00175007867770431
2020-02-24,"Panama",0.00109876533699391
2020-02-24,"Peru",0
2020-02-24,"Philippines",0.00958286381975171
2020-02-24,"Poland",0.152031203981914
2020-02-24,"Portugal",0.150845305506759
2020-02-24,"Romania",0
2020-02-24,"Russia",0
2020-02-24,"Saudi Arabia",0
2020-02-24,"Serbia",0
2020-02-24,"South Africa",0
2020-02-24,"Spain",51.9147630317838
2020-02-24,"Sweden",0.306556682424147
2020-02-24,"Switzerland",3.86776644366537
2020-02-24,"Turkey",0.00315899201180244
2020-02-24,"Ukraine",0.00288397427824917
2020-02-24,"United Arab Emirates",0
2020-02-24,"US",0.926079844176371
2020-02-25,"Algeria",0.00380547650709023
2020-02-25,"Argentina",0.00131227750022226
2020-02-25,"Austria",0.256046058585782
2020-02-25,"Bangladesh",0.000281648603342781
2020-02-25,"Belgium",0.931702119799282
2020-02-25,"Brazil",0.00191779932356562
2020-02-25,"Canada",0.0428904939617322
2020-02-25,"Chile",0
2020-02-25,"China",0.021014995021833
2020-02-25,"Colombia",0
2020-02-25,"Czechia",0
2020-02-25,"Denmark",0.362783494128561
2020-02-25,"Dominican Republic",0.00678230407771002
2020-02-25,"Ecuador",0.000907919157835233
2020-02-25,"Egypt",0.00490278758848093
2020-02-25,"Finland",0
2020-02-25,"France",12.2194549900463
2020-02-25,"Germany",0.662465886760524
2020-02-25,"Greece",0.0987127970028168
2020-02-25,"Hungary",0.03139955854812
2020-02-25,"India",0.00128948831377696
2020-02-25,"Indonesia",0.00303062358852376
2020-02-25,"Iran",0.0776094513060721
2020-02-25,"Iraq",0.0040535831206508
2020-02-25,"Ireland",0.874776796282363
2020-02-25,"Israel",0
2020-02-25,"Italy",66.4987498511738
2020-02-25,"Japan",0.0172532716247167
2020-02-25,"Korea, South",0.0313366176639373
2020-02-25,"Malaysia",0.00386646575551644
2020-02-25,"Mexico",0.000733303687678946
2020-02-25,"Moldova",0.00664391592068491
2020-02-25,"Morocco",0.00897167672962063
